DICTION            209     202212 Compounds                       3000020900001 
60-ND-CMP  (Neodymium compound)                                   3000020900119 
62-SM-CMP  (Samarium compound)                                    3000020900120 
63-EU-CMP  (Europium compound)                                    3000020900121 
63-EU-OXI  (Europium oxide)                                       3000020900122 
64-GD-OXI  (Gadolinium oxide)                                     3000020900123 
65-TB-CMP  (Terbium compound)                                     3000020900124 
65-TB-OXI  (Terbium oxide)                                        3000020900125 
66-DY-CMP  (Dysprosium compound)                                  3000020900126 
66-DY-OXI  (Dysprosium oxide)                                     3000020900127 
67-HO-CMP  (Holmium compound)                                     3000020900128 
67-HO-OXI  (Holmium oxide)                                        3000020900129 
68-ER-CMP  (Erbium compound)                                      3000020900130 
68-ER-OXI  (Erbium oxide)                                         3000020900131 
69-TM-OXI  (Thulium oxide)                                        3000020900132 
70-YB-CMP  (Ytterbium compound)                                   3000020900133 
71-LU-OXI  (Lutetium oxide)                                       3000020900134 
72-HF-CMP  (Hafnium compound)                                     3000020900135 
73-TA-CMP  (Tantalum compound)                                    3000020900136 
73-TA-OXI  (Tantalum oxide)                                       3000020900137 
74-W-CMP   (Tungsten compound)                                    3000020900138 
74-W-OXI   (Tungsten oxide)                                       3000020900139 
75-RE-CMP  (Rhenium compound)                                     3000020900140 
78-PT-CMP  (Platinum compound)                                    3000020900141 
79-AU-CMP  (Gold compound)                                        3000020900142 
80-HG-CMP  (Mercury compound)                                     3000020900143 
80-HG-OXI  (Mercury oxide)                                        3000020900144 
81-TL-CMP  (Thallium compound)                                    3000020900145 
81-TL-OXI  (Thallium oxide)                                       3000020900146 
82-PB-CMP  (Lead compound)                                        3000020900147 
83-BI-CMP  (Bismuth compound)                                     3000020900148 
83-BI-OXI  (Bismuth oxide)                                        3000020900149 
90-TH-CMP  (Thorium compound)                                     3000020900150 
90-TH-OXI  (Thorium oxide)                                        3000020900151 
91-PA-OXI  (Protoactinium oxide)                                  3000020900152 
92-U-CMP   (Uranium compound)                                     3000020900153 
92-U-OXI   (Uranium oxide)                                        3000020900154 
94-PU-CMP  (Plutonium compound)                                   3000020900155 
